tweet_id,user_id,username,full_name,account_created_at,verified,followers_count,following_count,statuses_count,user_location,device_type,timestamp,text,hashtags,retweet_count,like_count,reply_count,quote_count,language,topic,source_profile_age_days,source_follower_ratio,source_is_verified,engagement_velocity,post_heat_score,account_consistency_score,community_validation_score,temporal_freshness_score,predicted_sentiment,predicted_confidence,source_credibility,user_consistency,community_validation,temporal_freshness,trust_score,trust_explanation
200000000000000146,100147,mzanziblog_147,Hassan Kileo,2022-06-06T17:22:33.710938+00:00,False,479,2519,3560,Tanzania,Twitter for iPad,2025-11-20T08:31:34.173049+00:00,Kuna matumaini kwa vijana; kampeni zinaandika mambo mapya. Wapiga kura wanajitokeza kwa wingi leo. sasa hivi #840,#ChaguziTZ,0,5,0,0,sw,#ChaguziTZ,1268,0.19,0,0.039,2.5,35.6,0.5,46.31,positive,0.8706142902374268,13.914951989026063,10.68,0.1,4.631,9.25,Account is not verified; Account age: 1268 days (older accounts score higher); User consistency score: 35.6; Community validation score: 0.5; Temporal freshness score: 46.3
200000000000000147,100148,sauti_148,Hassan Mponda,2021-03-23T17:22:33.710956+00:00,True,400,1108,6329,Tanzania,Twitter for Mac,2025-11-24T21:29:34.180349+00:00,Ripoti rasmi imetolewa na ofisi husika. Hapa kuna taarifa kuhusu taratibu. #959,,0,6,0,1,sw,chaguzi,1708,0.361,1,0.302,3.0,73.29,0.6,91.72,neutral,0.943710207939148,58.743484224965705,21.987,0.12,9.172,31.03,Account is verified (+ boost); Account age: 1708 days (older accounts score higher); User consistency score: 73.3; Community validation score: 0.6; Temporal freshness score: 91.7
200000000000000148,100149,baba_149,Peter Msuya,2019-04-17T17:22:33.710973+00:00,False,630,3302,793,Tanzania,Twitter for Mac,2025-11-24T17:37:34.187208+00:00,Serikali imeanza kutoa msaada kwa familia zilizoathirika. Political Campaigns #680,,0,7,0,0,sw,Political Campaigns,2414,0.191,0,0.295,3.5,7.93,0.7,90.1,positive,0.7586193084716797,26.49108367626886,2.379,0.1399999999999999,9.01,12.24,Account is not verified; Account age: 2414 days (older accounts score higher); User consistency score: 7.9; Community validation score: 0.7; Temporal freshness score: 90.1
200000000000000149,100150,mwanafunzi_150,Amina Rashid,2024-01-12T17:22:33.710992+00:00,False,547,3471,4843,Tanzania,Twitter Web App,2025-11-24T21:41:34.190661+00:00,Kikao cha wadau kimefanyika kama ilivyopangiwa. Political Campaigns #878,,0,8,0,1,sw,Political Campaigns,683,0.158,0,0.406,4.0,48.43,0.8,91.8,neutral,0.8070526123046875,7.495198902606311,14.529,0.16,9.18,8.31,Account is not verified; Account age: 683 days (older accounts score higher); User consistency score: 48.4; Community validation score: 0.8; Temporal freshness score: 91.8
200000000000000150,100151,habari_151,Juma Kileo,2021-04-05T17:22:33.711009+00:00,True,1672,3014,1543,Tanzania,Twitter for Mac,2025-11-20T05:53:34.193422+00:00,Kikao cha wadau kimefanyika kama ilivyopangiwa. Tume imeweka vipaumbele vya usalama. #338,,1,13,2,0,sw,chaguzi,1695,0.555,1,0.122,9.1,25.43,1.6,45.22,neutral,0.734026312828064,58.60082304526749,7.629,0.32,4.522,26.25,Account is verified (+ boost); Account age: 1695 days (older accounts score higher); User consistency score: 25.4; Community validation score: 1.6; Temporal freshness score: 45.2
200000000000000151,100152,mwanafunzi_152,John Msuya,2020-01-07T17:22:33.711024+00:00,False,431,2591,5662,Tanzania,Twitter for Mac,2025-11-22T20:23:34.197920+00:00,Matangazo rasmi yalikuwa wazi kwa vyombo vya habari. Tume imeweka vipaumbele vya usalama. sasa hivi,,0,0,1,0,sw,chaguzi,2149,0.166,0,0.014,0.8,56.62,0.1,71.26,neutral,0.9118866920471193,23.58299039780521,16.985999999999997,0.02,7.126000000000001,15.25,Account is not verified; Account age: 2149 days (older accounts score higher); User consistency score: 56.6; Community validation score: 0.1; Temporal freshness score: 71.3
200000000000000152,100153,mtu_153,Mariam Jengo,2024-01-18T17:22:33.711042+00:00,False,104,2912,5852,Tanzania,Twitter Web App,2025-11-24T04:07:34.202748+00:00,Taarifa za asubuhi kuhusu mikutano ya kampeni zimetolewa. #ChaguziTZ #160,#ChaguziTZ,2,5,0,1,sw,#ChaguziTZ,677,0.036,0,0.188,4.5,58.52,0.7,84.48,neutral,0.9179509282112122,7.429355281207132,17.556,0.1399999999999999,8.448,9.11,Account is not verified; Account age: 677 days (older accounts score higher); User consistency score: 58.5; Community validation score: 0.7; Temporal freshness score: 84.5
200000000000000153,100154,darnews_154,Mwajuma Jengo,2022-04-03T17:22:33.711062+00:00,True,243,1302,1334,Tanzania,Twitter for iPhone,2025-11-22T20:30:34.207546+00:00,"Napenda kuona hatua hizi za uwazi, ni muhimu kwa taifa. #ChaguziTZ",#ChaguziTZ,1,1,0,0,sw,#ChaguziTZ,1332,0.186,1,0.029,1.5,23.34,0.2,71.31,positive,0.9128074049949646,54.61728395061728,7.002,0.04,7.131,24.67,Account is verified (+ boost); Account age: 1332 days (older accounts score higher); User consistency score: 23.3; Community validation score: 0.2; Temporal freshness score: 71.3
200000000000000154,100155,sauti_155,Mwajuma Rashid,2019-09-13T17:22:33.711079+00:00,False,905,4674,5395,Tanzania,Twitter for iPhone,2025-11-20T18:51:34.209994+00:00,Taarifa hii inaonekana kupotosha; tunahitaji uchunguzi. #ChaguziTZ kwa kweli,#ChaguziTZ,1,4,0,0,sw,#ChaguziTZ,2265,0.194,0,0.042,3.0,53.95,0.5,50.62,negative,0.7925648093223572,24.855967078189305,16.185,0.1,5.062,15.32,Account is not verified; Account age: 2265 days (older accounts score higher); User consistency score: 54.0; Community validation score: 0.5; Temporal freshness score: 50.6
200000000000000155,100156,mzanziblog_156,Mariam Jengo,2019-12-21T17:22:33.711098+00:00,True,349,2300,9789,Tanzania,Twitter for Android,2025-11-22T17:40:34.212330+00:00,Taarifa hii inaonekana kupotosha; tunahitaji uchunguzi. #Suluhu #885,#Suluhu,0,0,1,0,sw,#Suluhu,2166,0.152,1,0.014,0.8,100.0,0.1,70.12,negative,0.6880916953086853,63.76954732510289,30.0,0.02,7.0120000000000005,35.21,Account is verified (+ boost); Account age: 2166 days (older accounts score higher); User consistency score: 100.0; Community validation score: 0.1; Temporal freshness score: 70.1
200000000000000156,100157,mwananchi_157,Mariam Mboya,2024-01-27T17:22:33.711114+00:00,False,369,2401,1357,Tanzania,Twitter for Android,2025-11-22T12:27:34.214619+00:00,Kiongozi ametangaza mpango mzuri wa maendeleo. #ChaguziTZ,#ChaguziTZ,2,15,1,0,sw,#ChaguziTZ,668,0.154,0,0.234,10.3,13.57,1.8,67.95,positive,0.9600577354431152,7.330589849108368,4.071,0.36,6.795000000000001,4.91,Account is not verified; Account age: 668 days (older accounts score higher); User consistency score: 13.6; Community validation score: 1.8; Temporal freshness score: 68.0
200000000000000157,100158,mzanziblog_158,John Khalifa,2018-03-29T17:22:33.711132+00:00,False,349,386,7468,Tanzania,Twitter for Mac,2025-11-23T05:15:34.216754+00:00,Kiongozi ametangaza mpango mzuri wa maendeleo. Wagombea wameweka sera za kiuchumi.,,0,0,1,1,sw,Political Campaigns,2798,0.902,0,0.017,0.8,74.68,0.1,74.95,positive,0.7066461443901062,30.70507544581619,22.404,0.02,7.495000000000001,19.76,Account is not verified; Account age: 2798 days (older accounts score higher); User consistency score: 74.7; Community validation score: 0.1; Temporal freshness score: 75.0
200000000000000158,100159,habari360_159,Mwajuma Msuya,2021-04-19T17:22:33.711149+00:00,False,426,3740,1795,Tanzania,Twitter for iPad,2025-11-22T09:01:34.218949+00:00,Ripoti rasmi imetolewa na ofisi husika. #Suluhu #Tanzania,#Suluhu,0,8,0,0,sw,#Suluhu,1681,0.114,0,0.1,4.0,17.95,0.8,66.52,neutral,0.9114471077919006,18.44718792866941,5.385,0.16,6.652,9.69,Account is not verified; Account age: 1681 days (older accounts score higher); User consistency score: 17.9; Community validation score: 0.8; Temporal freshness score: 66.5
200000000000000159,100160,mwanaume_160,Peter Mwanga,2019-03-31T17:22:33.711164+00:00,False,542,2367,6447,Tanzania,Twitter for Android,2025-11-21T00:56:34.221042+00:00,Taarifa hii inaonekana kupotosha; tunahitaji uchunguzi. chaguzi kwa kweli,,3,5,0,0,sw,chaguzi,2431,0.229,0,0.071,5.5,64.47,0.8,53.15,negative,0.7415832281112671,26.67764060356653,19.341,0.16,5.315,17.04,Account is not verified; Account age: 2431 days (older accounts score higher); User consistency score: 64.5; Community validation score: 0.8; Temporal freshness score: 53.1
200000000000000160,100161,mwanafunzi_161,Mariam Khalifa,2024-04-25T17:22:33.711181+00:00,False,528,824,9241,Tanzania,Twitter Web App,2025-11-23T02:05:34.223684+00:00,Taarifa za asubuhi kuhusu mikutano ya kampeni zimetolewa. Kuna maoni mengi kuhusu sera za Rais. #605,#Suluhu,0,13,0,1,sw,#Suluhu,579,0.64,0,0.205,6.5,92.41,1.3,73.63,neutral,0.8430781364440918,6.3539094650205765,27.723,0.26,7.362999999999999,11.65,Account is not verified; Account age: 579 days (older accounts score higher); User consistency score: 92.4; Community validation score: 1.3; Temporal freshness score: 73.6
200000000000000161,100162,mzanziblog_162,Juma Mponda,2022-01-28T17:22:33.711199+00:00,False,7099,1281,5561,Tanzania,Twitter for Android,2025-11-23T04:06:34.225830+00:00,"Napenda kuona hatua hizi za uwazi, ni muhimu kwa taifa. Wapiga kura wanajitokeza kwa wingi leo. #Tanzania",#ChaguziTZ,13,66,8,3,sw,#ChaguziTZ,1397,5.537,0,1.42,52.4,55.61,8.7,74.47,positive,0.939490020275116,15.330589849108367,16.683,1.74,7.447,12.23,Account is not verified; Account age: 1397 days (older accounts score higher); User consistency score: 55.6; Community validation score: 8.7; Temporal freshness score: 74.5
200000000000000162,100163,habari_163,Hussein Jengo,2020-12-24T17:22:33.711216+00:00,False,891,1106,9849,Tanzania,Twitter for iPhone,2025-11-21T12:23:34.228146+00:00,Kiongozi ametangaza mpango mzuri wa maendeleo. Tume imeweka vipaumbele vya usalama.,,1,12,2,1,sw,chaguzi,1797,0.805,0,0.149,8.6,98.49,1.5,57.92,positive,0.8245697617530823,19.7201646090535,29.547,0.3,5.792000000000001,17.39,Account is not verified; Account age: 1797 days (older accounts score higher); User consistency score: 98.5; Community validation score: 1.5; Temporal freshness score: 57.9
200000000000000163,100164,darnews_164,John Mponda,2018-08-20T17:22:33.711233+00:00,False,2222,4362,1631,Tanzania,Twitter for Android,2025-11-19T00:02:34.230427+00:00,Kuna madai ya ufisadi ambayo hayajachunguzwa. #Suluhu,#Suluhu,2,28,2,1,sw,#Suluhu,2654,0.509,0,0.198,17.6,16.31,3.2,32.78,negative,0.6382878422737122,29.12482853223594,4.893,0.6400000000000001,3.2780000000000005,13.57,Account is not verified; Account age: 2654 days (older accounts score higher); User consistency score: 16.3; Community validation score: 3.2; Temporal freshness score: 32.8
200000000000000164,100165,mzanziblog_165,Mwajuma Komba,2019-03-15T17:22:33.711250+00:00,False,302,1804,5698,Tanzania,Twitter Web App,2025-11-22T03:37:34.232562+00:00,Ripoti rasmi imetolewa na ofisi husika. Wagombea wameweka sera za kiuchumi. #358,,2,0,0,0,sw,Political Campaigns,2447,0.167,0,0.023,2.0,56.98,0.2,64.27,neutral,0.9761787056922911,26.85322359396433,17.093999999999998,0.04,6.427,16.52,Account is not verified; Account age: 2447 days (older accounts score higher); User consistency score: 57.0; Community validation score: 0.2; Temporal freshness score: 64.3
200000000000000165,100166,mama_166,Ali Msuya,2023-05-12T17:22:33.711268+00:00,True,77,4208,8943,Tanzania,Twitter for iPhone,2025-11-19T20:35:34.234762+00:00,Tume ya uchaguzi imetoa ratiba rasmi leo. Matokeo ya awali yanaonyesha ushindani.,#ChaguziTZ,2,0,0,0,sw,#ChaguziTZ,928,0.018,1,0.014,2.0,99.43,0.2,41.34,neutral,0.8179377913475037,50.18381344307271,29.829,0.04,4.134,29.44,Account is verified (+ boost); Account age: 928 days (older accounts score higher); User consistency score: 99.4; Community validation score: 0.2; Temporal freshness score: 41.3
200000000000000166,100167,darnews_167,Sam Kileo,2017-06-24T17:22:33.711432+00:00,False,682,3136,2627,Tanzania,Twitter for iPhone,2025-11-23T13:42:34.236926+00:00,Serikali imeanza kutoa msaada kwa familia zilizoathirika. Wagombea wameweka sera za kiuchumi. sasa hivi,,3,4,1,0,sw,Political Campaigns,3076,0.217,0,0.155,5.8,26.27,0.8,78.47,positive,0.7675603032112122,33.755829903978054,7.880999999999999,0.16,7.847,16.68,Account is not verified; Account age: 3076 days (older accounts score higher); User consistency score: 26.3; Community validation score: 0.8; Temporal freshness score: 78.5
200000000000000167,100168,sauti_168,Fatuma Khalifa,2023-01-17T17:22:33.711458+00:00,False,117,1995,7377,Tanzania,Twitter for Android,2025-11-24T07:06:34.239095+00:00,Serikali imeanza kutoa msaada kwa familia zilizoathirika. Kampeni zimepunguza pengo la elimu kwa vijana.,,2,4,0,0,sw,Political Campaigns,1043,0.059,0,0.175,4.0,73.77,0.6,85.72,positive,0.746828019618988,11.445816186556929,22.131,0.12,8.572000000000001,12.1,Account is not verified; Account age: 1043 days (older accounts score higher); User consistency score: 73.8; Community validation score: 0.6; Temporal freshness score: 85.7
200000000000000168,100169,habari360_169,Hassan Rashid,2022-04-12T17:22:33.711476+00:00,False,73,3892,3278,Tanzania,Twitter for Mac,2025-11-21T16:29:34.241434+00:00,Tume ya uchaguzi imetoa ratiba rasmi leo. Political Campaigns,,0,3,2,0,sw,Political Campaigns,1323,0.019,0,0.052,3.1,32.78,0.5,59.63,neutral,0.8909556269645691,14.51851851851852,9.834,0.1,5.963000000000001,9.37,Account is not verified; Account age: 1323 days (older accounts score higher); User consistency score: 32.8; Community validation score: 0.5; Temporal freshness score: 59.6
200000000000000169,100170,mwanaume_170,Mwajuma Khalifa,2019-12-18T17:22:33.711495+00:00,False,220,4370,6959,Tanzania,Twitter Web App,2025-11-23T15:06:34.243826+00:00,Habari hizi zinaonyesha maendeleo hatua kwa hatua. chaguzi,,0,1,0,0,sw,chaguzi,2169,0.05,0,0.02,0.5,69.59,0.1,79.06,neutral,0.6745686531066895,23.802469135802472,20.877,0.02,7.906000000000001,16.58,Account is not verified; Account age: 2169 days (older accounts score higher); User consistency score: 69.6; Community validation score: 0.1; Temporal freshness score: 79.1
200000000000000170,100171,sauti_171,Ali Khalifa,2023-05-09T17:22:33.711512+00:00,False,91,3090,9185,Tanzania,Twitter for iPad,2025-11-25T13:37:34.246077+00:00,Wananchi wanachoka na ahadi zisizotekelezwa. Tume imeweka vipaumbele vya usalama. #Tanzania,,0,0,1,0,sw,chaguzi,931,0.029,0,0.267,0.8,91.85,0.1,98.44,neutral,0.5241010785102844,10.216735253772292,27.555,0.02,9.844,13.34,Account is not verified; Account age: 931 days (older accounts score higher); User consistency score: 91.8; Community validation score: 0.1; Temporal freshness score: 98.4
200000000000000171,100172,habari_172,Peter Mboya,2023-07-04T17:22:33.711529+00:00,False,750,4255,2514,Tanzania,Twitter Web App,2025-11-22T15:35:34.248441+00:00,Kuna madai ya ufisadi ambayo hayajachunguzwa. Wapiga kura wanajitokeza kwa wingi leo. kwa kweli,#ChaguziTZ,1,4,1,0,sw,#ChaguziTZ,875,0.176,0,0.081,3.8,25.14,0.6,69.26,positive,0.9640735983848572,9.602194787379974,7.542,0.12,6.926000000000001,6.82,Account is not verified; Account age: 875 days (older accounts score higher); User consistency score: 25.1; Community validation score: 0.6; Temporal freshness score: 69.3
200000000000000172,100173,mwanafunzi_173,John Msuya,2019-11-05T17:22:33.711548+00:00,False,1425,3297,8324,Tanzania,Twitter Web App,2025-11-24T04:21:34.251071+00:00,Kikao cha wadau kimefanyika kama ilivyopangiwa. chaguzi #521,,4,13,0,0,sw,chaguzi,2212,0.432,0,0.459,10.5,83.24,1.7,84.58,neutral,0.6499413847923279,24.274348422496573,24.972,0.34,8.458,18.12,Account is not verified; Account age: 2212 days (older accounts score higher); User consistency score: 83.2; Community validation score: 1.7; Temporal freshness score: 84.6
200000000000000173,100174,mwanaume_174,Ali Komba,2023-12-27T17:22:33.711567+00:00,False,2126,1246,2354,Tanzania,Twitter for Mac,2025-11-22T06:38:34.253212+00:00,Wananchi wanachoka na ahadi zisizotekelezwa. Political Campaigns #418,,5,18,1,1,sw,Political Campaigns,699,1.705,0,0.29,14.8,23.54,2.4,65.53,negative,0.8487642407417297,7.670781893004115,7.061999999999999,0.48,6.553000000000001,5.94,Account is not verified; Account age: 699 days (older accounts score higher); User consistency score: 23.5; Community validation score: 2.4; Temporal freshness score: 65.5
200000000000000174,100175,mwananchi_175,Hassan Rashid,2017-02-04T17:22:33.711585+00:00,False,931,93,1398,Tanzania,Twitter for Mac,2025-11-25T04:01:34.255336+00:00,Wananchi wanachoka na ahadi zisizotekelezwa. #Suluhu #858,#Suluhu,0,14,0,1,sw,#Suluhu,3216,9.904,0,1.049,7.0,13.98,1.4,94.44,negative,0.8648021221160889,35.29218106995885,4.194,0.2799999999999999,9.444,16.38,Account is not verified; Account age: 3216 days (older accounts score higher); User consistency score: 14.0; Community validation score: 1.4; Temporal freshness score: 94.4
200000000000000175,100176,mwananchi_176,Hassan Msuya,2023-03-24T17:22:33.711603+00:00,False,921,960,4820,Tanzania,Twitter for Android,2025-11-21T16:03:34.257410+00:00,"Hili ni uchovu mkubwa, serikali haijafanya lolote. Matokeo ya awali yanaonyesha ushindani.",#ChaguziTZ,1,16,2,2,sw,#ChaguziTZ,977,0.958,0,0.195,10.6,48.2,1.9,59.45,negative,0.8406803011894226,10.721536351165982,14.46,0.38,5.945,9.3,Account is not verified; Account age: 977 days (older accounts score higher); User consistency score: 48.2; Community validation score: 1.9; Temporal freshness score: 59.5
200000000000000176,100177,mtu_177,Hassan Mwanga,2024-05-14T17:22:33.711620+00:00,False,758,564,1916,Tanzania,Twitter Web App,2025-11-22T02:26:34.259525+00:00,Huwa tunapata taarifa zisizo za uhakika zikienea. chaguzi,,1,5,0,0,sw,chaguzi,560,1.342,0,0.069,3.5,19.16,0.6,63.78,negative,0.5520381927490234,6.145404663923183,5.748,0.12,6.378,4.84,Account is not verified; Account age: 560 days (older accounts score higher); User consistency score: 19.2; Community validation score: 0.6; Temporal freshness score: 63.8
200000000000000177,100178,mama_178,Hussein Mboya,2024-09-19T17:22:33.711637+00:00,False,637,2436,7132,Tanzania,Twitter Web App,2025-11-20T09:27:34.261608+00:00,Tume ya uchaguzi imetoa ratiba rasmi leo. #ChaguziTZ #445,#ChaguziTZ,1,10,0,1,sw,#ChaguziTZ,432,0.261,0,0.086,6.0,71.32,1.1,46.7,neutral,0.8300390839576721,4.740740740740741,21.396,0.22,4.670000000000001,8.83,Account is not verified; Account age: 432 days (older accounts score higher); User consistency score: 71.3; Community validation score: 1.1; Temporal freshness score: 46.7
200000000000000178,100179,mwananchi_179,Hussein Ngoma,2022-03-16T17:22:33.711655+00:00,False,80,4338,6008,Tanzania,Twitter for iPad,2025-11-23T23:02:34.263723+00:00,Taarifa za asubuhi kuhusu mikutano ya kampeni zimetolewa. Kuna maoni mengi kuhusu sera za Rais. #954,#Suluhu,0,0,1,0,sw,#Suluhu,1350,0.018,0,0.024,0.8,60.08,0.1,82.36,neutral,0.8878020644187927,14.814814814814811,18.024,0.02,8.236,12.16,Account is not verified; Account age: 1350 days (older accounts score higher); User consistency score: 60.1; Community validation score: 0.1; Temporal freshness score: 82.4
200000000000000179,100180,habari_180,Sam Mboya,2019-03-19T17:22:33.711676+00:00,False,408,3901,813,Tanzania,Twitter for iPad,2025-11-25T07:52:34.265985+00:00,Kuna madai ya ufisadi ambayo hayajachunguzwa. #ChaguziTZ #Maendeleo,#ChaguziTZ,3,3,0,1,sw,#ChaguziTZ,2443,0.105,0,0.632,4.5,8.13,0.6,96.04,neutral,0.4875408709049225,26.809327846364887,2.439,0.12,9.604,12.44,Account is not verified; Account age: 2443 days (older accounts score higher); User consistency score: 8.1; Community validation score: 0.6; Temporal freshness score: 96.0
200000000000000180,100181,mzanziblog_181,Juma Ngoma,2022-01-22T17:22:33.711694+00:00,False,310,2025,1798,Tanzania,Twitter Web App,2025-11-19T17:51:34.268100+00:00,Ripoti rasmi imetolewa na ofisi husika. Matokeo ya awali yanaonyesha ushindani. #254,#ChaguziTZ,0,0,0,0,sw,#ChaguziTZ,1403,0.153,0,0.0,0.0,17.98,0.0,40.2,neutral,0.8551877737045288,15.396433470507546,5.394,0.0,4.0200000000000005,8.18,Account is not verified; Account age: 1403 days (older accounts score higher); User consistency score: 18.0; Community validation score: 0.0; Temporal freshness score: 40.2
200000000000000181,100182,habari360_182,Peter Ngoma,2023-05-29T17:22:33.711712+00:00,True,616,1484,7712,Tanzania,Twitter for Android,2025-11-20T06:30:34.270225+00:00,Kuna madai ya ufisadi ambayo hayajachunguzwa. Matokeo ya awali yanaonyesha ushindani. #Maendeleo,#ChaguziTZ,5,4,0,0,sw,#ChaguziTZ,911,0.415,1,0.069,7.0,87.12,0.9,45.47,neutral,0.7330328226089478,49.99725651577504,26.136,0.18,4.547,28.33,Account is verified (+ boost); Account age: 911 days (older accounts score higher); User consistency score: 87.1; Community validation score: 0.9; Temporal freshness score: 45.5
200000000000000182,100183,darnews_183,Grace Jengo,2023-05-23T17:22:33.711730+00:00,True,966,2453,3402,Tanzania,Twitter Web App,2025-11-24T16:26:34.272204+00:00,Kikao cha wadau kimefanyika kama ilivyopangiwa. chaguzi sasa hivi,,3,7,1,0,sw,chaguzi,917,0.394,1,0.441,7.3,44.02,1.1,89.61,neutral,0.6837023496627808,50.06310013717421,13.206,0.22,8.961,24.93,Account is verified (+ boost); Account age: 917 days (older accounts score higher); User consistency score: 44.0; Community validation score: 1.1; Temporal freshness score: 89.6
200000000000000183,100184,mwananchi_184,Ali Kileo,2021-05-13T17:22:33.711748+00:00,False,4565,4498,7856,Tanzania,Twitter for Android,2025-11-20T19:29:34.274571+00:00,Kiongozi ametangaza mpango mzuri wa maendeleo. Matokeo ya awali yanaonyesha ushindani. #Tanzania,#ChaguziTZ,6,44,4,1,sw,#ChaguziTZ,1657,1.015,0,0.458,31.2,78.56,5.4,50.88,positive,0.642004132270813,18.183813443072705,23.568,1.08,5.088000000000001,15.07,Account is not verified; Account age: 1657 days (older accounts score higher); User consistency score: 78.6; Community validation score: 5.4; Temporal freshness score: 50.9
200000000000000184,100185,mwanamke_185,Amina Msuya,2021-09-11T17:22:33.711765+00:00,False,290,3064,7259,Tanzania,Twitter for iPhone,2025-11-20T22:02:34.276752+00:00,"Hili ni uchovu mkubwa, serikali haijafanya lolote. Wananchi wanashiriki mijadala kuhusu uongozi.",#Suluhu,0,22,1,0,sw,#Suluhu,1536,0.095,0,0.199,11.8,72.59,2.3,51.94,negative,0.7560629844665527,16.855967078189302,21.777,0.4599999999999999,5.194,13.89,Account is not verified; Account age: 1536 days (older accounts score higher); User consistency score: 72.6; Community validation score: 2.3; Temporal freshness score: 51.9
200000000000000185,100186,mwanafunzi_186,Peter Rashid,2020-07-26T17:22:33.711783+00:00,False,70,3059,8607,Tanzania,Twitter for Android,2025-11-22T17:02:34.279157+00:00,Kiongozi ametangaza mpango mzuri wa maendeleo. chaguzi,,0,3,0,0,sw,chaguzi,1948,0.023,0,0.041,1.5,86.07,0.3,69.86,positive,0.9630683064460754,21.377229080932786,25.821,0.06,6.986000000000001,17.01,Account is not verified; Account age: 1948 days (older accounts score higher); User consistency score: 86.1; Community validation score: 0.3; Temporal freshness score: 69.9
200000000000000186,100187,mwanamke_187,John Komba,2024-01-07T17:22:33.711800+00:00,False,271,2736,4943,Tanzania,Twitter for iPhone,2025-11-24T19:21:34.281444+00:00,Huwa tunapata taarifa zisizo za uhakika zikienea. Political Campaigns sasa hivi,,0,4,0,0,sw,Political Campaigns,688,0.099,0,0.182,2.0,49.43,0.4,90.83,neutral,0.7501559257507324,7.550068587105624,14.829,0.08,9.083,8.39,Account is not verified; Account age: 688 days (older accounts score higher); User consistency score: 49.4; Community validation score: 0.4; Temporal freshness score: 90.8
200000000000000187,100188,mwanamke_188,Grace Khalifa,2016-11-08T17:22:33.711821+00:00,False,666,396,5876,Tanzania,Twitter for Mac,2025-11-22T09:25:34.283652+00:00,Huwa tunapata taarifa zisizo za uhakika zikienea. Matokeo ya awali yanaonyesha ushindani. #137,#ChaguziTZ,0,5,0,0,sw,#ChaguziTZ,3304,1.678,0,0.063,2.5,58.76,0.5,66.69,neutral,0.725556492805481,36.257887517146784,17.628,0.1,6.6690000000000005,20.48,Account is not verified; Account age: 3304 days (older accounts score higher); User consistency score: 58.8; Community validation score: 0.5; Temporal freshness score: 66.7
200000000000000188,100189,habari360_189,Juma Mponda,2017-09-24T17:22:33.711839+00:00,False,584,1360,610,Tanzania,Twitter for Mac,2025-11-20T16:05:34.285713+00:00,Ripoti rasmi imetolewa na ofisi husika. Tume imeweka vipaumbele vya usalama. #429,,0,1,0,0,sw,chaguzi,2984,0.429,0,0.008,0.5,6.1,0.1,49.47,neutral,0.9751278758049012,32.74622770919067,1.83,0.02,4.947,14.15,Account is not verified; Account age: 2984 days (older accounts score higher); User consistency score: 6.1; Community validation score: 0.1; Temporal freshness score: 49.5
200000000000000189,100190,sauti_190,Hussein Rashid,2024-07-06T17:22:33.711857+00:00,True,112,3016,6372,Tanzania,Twitter for iPhone,2025-11-25T06:50:34.287791+00:00,Kikao cha wadau kimefanyika kama ilivyopangiwa. Hapa kuna taarifa kuhusu taratibu.,,2,0,0,1,sw,chaguzi,507,0.037,1,0.19,2.0,73.72,0.2,95.61,neutral,0.7685632705688477,45.56378600823046,22.116,0.04,9.561,25.82,Account is verified (+ boost); Account age: 507 days (older accounts score higher); User consistency score: 73.7; Community validation score: 0.2; Temporal freshness score: 95.6
200000000000000190,100191,habari360_191,Amina Khalifa,2023-03-08T17:22:33.711890+00:00,False,1374,679,9503,Tanzania,Twitter for iPhone,2025-11-24T20:04:34.289968+00:00,Taarifa za asubuhi kuhusu mikutano ya kampeni zimetolewa. Wagombea wameweka sera za kiuchumi. #805,,2,11,1,0,sw,Political Campaigns,993,2.021,0,0.657,8.3,95.03,1.4,91.12,neutral,0.9599344730377196,10.897119341563789,28.509,0.2799999999999999,9.112,13.88,Account is not verified; Account age: 993 days (older accounts score higher); User consistency score: 95.0; Community validation score: 1.4; Temporal freshness score: 91.1
200000000000000191,100192,sauti_192,Sam Ngoma,2020-06-09T17:22:33.711921+00:00,False,573,1014,4388,Tanzania,Twitter for iPad,2025-11-22T13:46:34.292166+00:00,Kiongozi ametangaza mpango mzuri wa maendeleo. #Suluhu,#Suluhu,1,7,1,0,sw,#Suluhu,1995,0.565,0,0.119,5.3,43.88,0.9,68.5,positive,0.9726611375808716,21.893004115226336,13.164,0.18,6.8500000000000005,13.43,Account is not verified; Account age: 1995 days (older accounts score higher); User consistency score: 43.9; Community validation score: 0.9; Temporal freshness score: 68.5
200000000000000192,100193,mwanamke_193,Peter Rashid,2022-07-01T17:22:33.711940+00:00,False,396,656,7506,Tanzania,Twitter for Android,2025-11-19T15:30:34.294009+00:00,Wananchi wanachoka na ahadi zisizotekelezwa. Kampeni zimepunguza pengo la elimu kwa vijana. #678,,2,3,1,0,sw,Political Campaigns,1243,0.603,0,0.041,4.3,75.06,0.6,39.22,neutral,0.5642645955085754,13.640603566529494,22.518,0.12,3.922,12.63,Account is not verified; Account age: 1243 days (older accounts score higher); User consistency score: 75.1; Community validation score: 0.6; Temporal freshness score: 39.2
